pickup_datetime,ntacode,borough,user_rating,age,male,passenger_count
2014-04-25 13:52:00,MN13,Manhattan,2.74,28.106891803432646,True,1.0
2014-04-01 08:02:00,BK37,Brooklyn,3.2,59.29047686928973,False,1.0
2014-04-13 22:09:00,BK09,Brooklyn,3.19,44.446766820733046,True,2.0
2014-04-22 08:42:00,MN15,Manhattan,3.02,50.01266773350533,True,1.0
2014-04-05 16:54:00,MN17,Manhattan,2.39,29.270410382486013,True,1.0
2014-04-15 21:05:00,MN17,Manhattan,4.35,39.134396028427595,True,2.0
2014-04-10 10:37:00,QN37,Queens,2.45,38.24310977344166,False,2.0
2014-04-24 18:39:00,BK09,Brooklyn,2.95,28.542876987188457,False,1.0
2014-04-18 21:20:00,MN06,Manhattan,1.46,50.27105945894388,False,1.0
2014-04-12 00:35:00,MN25,Manhattan,4.37,46.15545134493128,False,1.0
2014-04-19 09:22:00,BK37,Brooklyn,3.51,24.087169126408735,False,1.0
2014-04-30 17:07:00,MN17,Manhattan,3.75,36.03245002313024,False,3.0
2014-04-10 06:45:00,MN40,Manhattan,2.77,33.22960855718524,True,1.0
2014-04-07 21:26:00,MN25,Manhattan,1.93,37.71577283879755,True,1.0
2014-04-28 18:52:00,MN17,Manhattan,2.2,36.0882886541638,False,1.0
2014-04-13 15:06:00,BK69,Brooklyn,4.3,43.9904992659101,True,1.0
2014-04-02 15:48:00,MN12,Manhattan,2.92,36.90449249076868,True,1.0
2014-04-05 11:38:00,MN17,Manhattan,2.18,52.213985580614235,True,1.0
2014-04-26 19:04:00,MN13,Manhattan,1.23,45.54759484770456,False,2.0
2014-04-04 19:47:00,MN17,Manhattan,4.53,30.82731896575268,True,1.0
2014-04-11 04:50:00,BK42,Brooklyn,1.16,48.589720116092415,False,1.0
2014-04-01 08:07:00,MN12,Manhattan,1.18,40.0103468565481,False,3.0
2014-04-24 18:56:00,MN13,Manhattan,4.43,19.74025644418556,True,1.0
2014-04-24 17:55:00,MN19,Manhattan,4.4,22.498434800885967,False,1.0
2014-04-03 11:31:00,MN13,Manhattan,3.41,43.48085890767482,False,2.0
2014-04-08 17:16:00,MN13,Manhattan,1.08,61.31235618362386,False,1.0
2014-04-30 13:10:00,MN15,Manhattan,1.7,45.84565526991308,True,1.0
2014-04-07 22:25:00,BK33,Brooklyn,3.07,38.78497010803026,True,1.0
2014-04-30 17:46:00,MN13,Manhattan,2.88,31.258500676639528,False,3.0
2014-04-21 20:25:00,MN13,Manhattan,1.55,50.8240185500933,False,1.0
2014-04-29 07:56:00,MN13,Manhattan,2.26,36.77049929791894,True,2.0
2014-04-25 15:57:00,MN14,Manhattan,4.92,40.69131815575562,True,1.0
2014-04-09 22:44:00,MN15,Manhattan,4.91,46.55664405044144,True,1.0
2014-04-19 19:49:00,BX10,Bronx,1.04,31.625204700920783,True,1.0
2014-04-08 12:58:00,BK35,Brooklyn,4.83,27.53903513693662,False,2.0
2014-04-14 17:04:00,MN17,Manhattan,1.43,39.870432778284055,False,1.0
2014-04-10 17:59:00,MN40,Manhattan,3.52,33.10011608744742,False,2.0
2014-04-18 10:38:00,MN15,Manhattan,4.14,37.767815777595075,True,2.0
2014-04-16 17:20:00,MN17,Manhattan,2.19,37.1244398783538,True,2.0
2014-04-10 16:29:00,MN17,Manhattan,1.25,19.312960997839753,True,1.0
2014-04-11 08:34:00,BK37,Brooklyn,4.86,24.230219283768115,True,1.0
2014-04-07 15:54:00,BK42,Brooklyn,4.48,45.2265057740534,False,1.0
2014-04-04 17:27:00,BK37,Brooklyn,1.47,18.282733720000564,True,1.0
2014-04-23 16:17:00,MN21,Manhattan,3.15,27.100092895036305,True,1.0
2014-04-21 20:18:00,MN17,Manhattan,3.11,42.608717698825615,False,3.0
2014-04-18 21:43:00,MN17,Manhattan,2.63,32.56921216226888,False,1.0
2014-04-25 11:16:00,MN17,Manhattan,3.14,32.80327672474364,False,1.0
2014-04-05 17:17:00,MN17,Manhattan,3.28,43.59376884890579,True,1.0
2014-04-06 04:24:00,MN13,Manhattan,2.53,51.78937310025353,False,1.0
2014-04-11 08:02:00,MN14,Manhattan,2.18,25.780060176795388,False,1.0
2014-04-04 19:43:00,QN98,Queens,1.52,31.380183663413323,True,4.0
2014-04-04 17:52:00,MN13,Manhattan,2.22,41.377512713042414,True,1.0
2014-04-25 10:52:00,QN56,Queens,3.46,44.28110155656831,False,2.0
2014-04-26 15:36:00,MN14,Manhattan,4.1,50.36766875765656,True,1.0
2014-04-09 14:32:00,MN40,Manhattan,4.09,46.451083557997066,True,1.0
2014-04-12 17:58:00,MN17,Manhattan,3.19,31.157320443198124,False,1.0
2014-04-28 05:37:00,BK38,Brooklyn,1.47,41.19251099183942,True,1.0
2014-04-30 18:27:00,MN17,Manhattan,3.69,37.048833823773144,False,2.0
2014-04-21 10:48:00,MN31,Manhattan,4.74,33.63388912618443,True,1.0
2014-04-30 19:51:00,MN13,Manhattan,4.09,58.121828104926635,True,1.0
2014-04-10 14:39:00,MN19,Manhattan,4.36,46.422172752780014,False,1.0
2014-04-08 20:20:00,MN17,Manhattan,4.29,48.25242609141506,False,1.0
2014-04-29 17:45:00,MN13,Manhattan,3.38,36.08639132915907,True,2.0
2014-04-26 19:50:00,MN19,Manhattan,2.15,48.6380593306597,False,2.0
2014-04-25 06:51:00,BK77,Brooklyn,2.73,26.11358282433519,True,1.0
2014-04-21 07:39:00,MN15,Manhattan,1.31,38.672638047136005,False,1.0
2014-04-01 17:46:00,BX39,Bronx,3.22,34.87660228048789,False,1.0
2014-04-29 22:20:00,MN13,Manhattan,1.25,49.17286710326759,False,1.0
2014-04-04 20:42:00,MN04,Manhattan,4.03,47.72688537201074,False,1.0
2014-04-04 15:51:00,MN40,Manhattan,2.94,27.76991160845272,False,1.0
2014-04-30 18:44:00,MN17,Manhattan,1.56,38.91139608280116,False,1.0
2014-04-25 13:09:00,MN17,Manhattan,2.61,36.002468120912496,True,1.0
2014-04-12 18:41:00,MN12,Manhattan,1.11,27.128202173549052,True,1.0
2014-04-24 13:08:00,MN17,Manhattan,3.31,37.606804704595135,False,1.0
2014-04-18 14:26:00,MN15,Manhattan,2.21,53.81182744396374,False,1.0
2014-04-12 01:58:00,BK73,Brooklyn,4.96,29.401649980641963,False,5.0
2014-04-03 23:10:00,MN20,Manhattan,3.69,45.804643500962,True,1.0
2014-04-30 22:06:00,MN17,Manhattan,3.67,40.59034623904845,False,3.0
2014-04-04 14:05:00,MN40,Manhattan,4.74,37.60436786916162,False,3.0
2014-04-11 15:38:00,MN40,Manhattan,2.09,36.789481677441685,False,3.0
2014-04-13 01:12:00,MN13,Manhattan,3.55,26.73229777457632,False,3.0
2014-04-17 16:10:00,MN17,Manhattan,1.86,35.0557150076526,True,4.0
2014-04-29 19:38:00,MN17,Manhattan,2.59,37.569082568451044,True,2.0
2014-04-19 17:43:00,BK75,Brooklyn,2.15,51.571087336366084,False,1.0
2014-04-06 00:41:00,BK78,Brooklyn,4.34,30.015529418648207,True,1.0
2014-04-15 20:54:00,BK68,Brooklyn,4.59,49.5536457957416,True,1.0
2014-04-30 17:23:00,MN40,Manhattan,3.64,33.32076002621146,False,1.0
2014-04-21 21:40:00,BK73,Brooklyn,2.08,41.29864387385829,False,1.0
2014-04-17 18:20:00,MN13,Manhattan,3.85,33.607929270049915,True,1.0
2014-04-30 08:27:00,BK69,Brooklyn,2.71,38.38946179202909,False,1.0
2014-04-29 13:34:00,MN36,Manhattan,3.76,32.44645326783891,True,1.0
2014-04-21 18:33:00,MN13,Manhattan,2.44,30.08506532378561,True,1.0
2014-04-17 20:25:00,MN21,Manhattan,2.69,31.195927108156525,True,1.0
2014-04-09 17:47:00,MN31,Manhattan,2.33,44.02672171777047,False,1.0
2014-04-21 14:02:00,MN12,Manhattan,3.53,37.81974123985283,True,1.0
2014-04-03 22:07:00,MN14,Manhattan,3.26,34.31236483935372,False,1.0
2014-04-29 19:05:00,MN17,Manhattan,4.85,36.560080470471036,False,2.0
2014-04-09 18:26:00,MN17,Manhattan,1.83,56.00399014328397,True,1.0
2014-04-06 08:25:00,BK37,Brooklyn,3.52,48.93506346756148,True,1.0
2014-04-19 01:08:00,BK90,Brooklyn,2.77,31.297233349773144,True,1.0
2014-04-19 15:54:00,MN31,Manhattan,4.03,27.193599046022953,True,1.0
2014-04-10 14:39:00,QN63,Queens,1.8,42.523249997806886,False,2.0
2014-04-18 03:55:00,MN15,Manhattan,1.16,42.58985950280213,False,1.0
2014-04-15 19:54:00,MN17,Manhattan,4.67,25.163777247138047,True,2.0
2014-04-25 21:17:00,MN13,Manhattan,4.4,53.45939871230227,False,1.0
2014-04-01 08:58:00,MN31,Manhattan,3.05,21.572125879947325,True,1.0
2014-04-26 03:53:00,MN17,Manhattan,2.5,31.674327155414947,False,1.0
2014-04-26 21:58:00,BK37,Brooklyn,3.21,51.40562910261777,False,1.0
2014-04-27 13:12:00,MN15,Manhattan,1.92,42.555206001110925,False,1.0
2014-04-08 20:14:00,MN19,Manhattan,2.86,36.7239770250322,False,1.0
2014-04-04 13:21:00,MN19,Manhattan,4.64,37.07578245376333,False,5.0
2014-04-04 16:41:00,MN31,Manhattan,1.81,33.62165649703394,True,1.0
2014-04-04 20:32:00,MN40,Manhattan,2.21,42.29143788012732,True,1.0
2014-04-10 19:04:00,MN17,Manhattan,1.26,44.413143510281486,False,4.0
2014-04-17 19:27:00,MN15,Manhattan,4.85,38.66122946533674,False,1.0
2014-04-12 19:52:00,MN17,Manhattan,3.85,36.10826230355745,True,1.0
2014-04-17 07:12:00,BK76,Brooklyn,3.56,48.197230488097034,True,1.0
2014-04-28 22:51:00,MN04,Manhattan,4.09,31.514920009072007,False,2.0
2014-04-24 08:15:00,MN40,Manhattan,3.77,52.759711076577474,False,1.0
2014-04-27 17:22:00,MN31,Manhattan,1.23,29.75328204085924,True,1.0
2014-04-10 11:25:00,BK75,Brooklyn,4.88,25.074404584948752,True,1.0
2014-04-11 06:15:00,BK61,Brooklyn,4.76,35.59476387844293,False,1.0
2014-04-01 09:39:00,MN17,Manhattan,4.26,34.246224428679575,False,1.0
2014-04-17 22:48:00,MN17,Manhattan,1.24,33.17834737508759,True,1.0
2014-04-12 17:26:00,MN17,Manhattan,2.16,36.26158879242673,True,1.0
2014-04-25 13:53:00,MN15,Manhattan,1.73,48.68798999766129,False,2.0
2014-04-16 23:14:00,MN17,Manhattan,2.88,41.59330611878221,False,1.0
2014-04-29 16:33:00,MN25,Manhattan,2.41,24.526621030166382,True,1.0
2014-04-15 13:32:00,MN40,Manhattan,2.67,44.75779189563886,True,1.0
2014-04-29 06:05:00,MN14,Manhattan,4.58,29.989227187909997,False,1.0
2014-04-19 23:33:00,MN40,Manhattan,4.92,46.34032562180067,False,6.0
2014-04-08 10:38:00,MN14,Manhattan,3.79,47.35172776290379,True,1.0
2014-04-30 22:08:00,MN13,Manhattan,1.01,34.25665299481453,False,1.0
2014-04-10 20:40:00,MN21,Manhattan,2.21,34.6183490007008,True,1.0
2014-04-24 09:05:00,MN17,Manhattan,3.07,25.492611164969244,True,1.0
2014-04-16 09:20:00,MN13,Manhattan,3.22,34.16510104964771,True,3.0
2014-04-15 18:34:00,MN19,Manhattan,2.39,52.696997239036676,False,2.0
2014-04-25 17:58:00,QN98,Queens,4.45,42.172576306193776,False,1.0
2014-04-22 19:49:00,MN17,Manhattan,2.09,41.9948601190467,False,2.0
2014-04-27 13:57:00,BK75,Brooklyn,4.81,42.33273534167649,True,1.0
2014-04-22 12:38:00,MN17,Manhattan,3.13,30.130755071123588,True,1.0
2014-04-27 00:44:00,MN13,Manhattan,1.03,44.5994482192243,True,1.0
2014-04-06 02:56:00,MN21,Manhattan,1.43,47.02917319759939,False,1.0
2014-04-29 21:55:00,MN17,Manhattan,1.84,39.92236583622385,False,1.0
2014-04-14 08:37:00,MN25,Manhattan,2.62,32.233881840243036,True,1.0
2014-04-21 14:19:00,BK33,Brooklyn,3.71,50.258429282832594,True,1.0
2014-04-16 09:19:00,BK37,Brooklyn,4.68,36.59103347752507,True,1.0
2014-04-30 21:30:00,MN17,Manhattan,3.61,45.092183700720426,False,3.0
2014-04-16 06:32:00,MN14,Manhattan,1.39,36.49774037567558,False,1.0
2014-04-02 10:50:00,BK69,Brooklyn,4.95,30.32452457420085,True,1.0
2014-04-25 19:33:00,MN40,Manhattan,4.47,24.78408861363102,True,1.0
2014-04-15 07:22:00,MN40,Manhattan,4.05,44.90528267996724,False,1.0
2014-04-01 08:34:00,BK37,Brooklyn,4.94,36.856223299549484,True,1.0
2014-04-30 18:05:00,MN13,Manhattan,2.47,46.03008367323957,False,1.0
2014-04-27 14:10:00,MN14,Manhattan,1.16,34.872773318017494,True,1.0
2014-04-08 12:03:00,MN14,Manhattan,4.43,34.53501739927145,True,1.0
2014-04-10 14:42:00,QN98,Queens,1.01,42.37884512152346,True,1.0
2014-04-04 16:19:00,MN17,Manhattan,1.22,44.92118781988415,False,1.0
2014-04-08 15:29:00,BK32,Brooklyn,2.47,46.23174668610446,True,1.0
2014-04-06 16:09:00,BK63,Brooklyn,1.4,36.90313978178435,False,1.0
2014-04-04 17:48:00,MN13,Manhattan,1.65,33.71400574687779,False,1.0
2014-04-10 10:24:00,MN13,Manhattan,3.1,51.35537070448243,False,1.0
2014-04-12 02:37:00,MN13,Manhattan,4.99,40.26014493217666,False,1.0
2014-04-01 16:08:00,MN40,Manhattan,1.12,33.98654094273736,False,1.0
2014-04-11 19:40:00,MN14,Manhattan,3.63,37.722069603681454,True,1.0
2014-04-13 17:54:00,MN13,Manhattan,3.73,51.33499264323528,False,1.0
2014-04-14 12:54:00,MN12,Manhattan,1.14,36.93116505948693,False,1.0
2014-04-10 08:21:00,MN12,Manhattan,1.37,36.70473806149441,False,1.0
2014-04-23 07:36:00,BK32,Brooklyn,3.26,37.561754760045396,True,1.0
2014-04-30 21:05:00,MN17,Manhattan,1.85,36.468464662416395,False,2.0
2014-04-15 08:30:00,BK37,Brooklyn,1.09,58.617926576050266,False,1.0
2014-04-15 09:29:00,MN31,Manhattan,3.72,25.345556715959983,False,1.0
2014-04-11 11:29:00,MN17,Manhattan,1.72,28.11024034544694,False,4.0
2014-04-19 12:25:00,MN21,Manhattan,4.88,47.384014130515226,False,1.0
2014-04-27 09:22:00,MN17,Manhattan,3.63,30.14152171137694,False,1.0
2014-04-25 22:29:00,MN40,Manhattan,2.73,26.977019521159235,True,1.0
2014-04-01 08:11:00,MN99,Manhattan,1.68,53.792562181907144,False,1.0
2014-04-11 21:47:00,BK82,Brooklyn,4.09,44.4822791732497,True,1.0
2014-04-07 08:48:00,MN25,Manhattan,2.96,36.4089132092394,True,1.0
2014-04-12 04:32:00,BK60,Brooklyn,1.27,55.015815871216795,False,1.0
2014-04-24 16:44:00,MN25,Manhattan,1.19,27.12767317199121,True,1.0
2014-04-20 18:37:00,BK61,Brooklyn,4.13,34.92636859497491,False,4.0
2014-04-26 01:57:00,MN15,Manhattan,3.13,55.05258296559791,True,1.0
2014-04-24 20:14:00,MN15,Manhattan,3.47,36.60045455425539,False,1.0
2014-04-26 20:35:00,MN15,Manhattan,2.48,36.81514482675873,False,1.0
2014-04-25 22:30:00,MN20,Manhattan,1.03,25.198442902496843,False,2.0
2014-04-17 08:47:00,MN31,Manhattan,3.29,34.326983608152354,False,1.0
2014-04-03 15:33:00,MN13,Manhattan,4.74,35.83940204752475,True,1.0
2014-04-07 08:39:00,BK37,Brooklyn,2.75,38.690811110071756,False,1.0
2014-04-12 22:50:00,MN14,Manhattan,4.68,34.50223386138747,False,1.0
2014-04-30 17:49:00,MN31,Manhattan,2.84,40.262011589299995,False,1.0
2014-04-06 06:27:00,MN20,Manhattan,4.84,44.38186764095317,True,1.0
2014-04-15 19:14:00,MN25,Manhattan,4.16,55.420290793718564,False,2.0
2014-04-20 20:48:00,MN17,Manhattan,3.2,52.29874000457831,True,2.0
2014-04-08 20:33:00,MN25,Manhattan,3.96,49.413848903937414,True,1.0
2014-04-30 21:05:00,MN19,Manhattan,3.08,34.492819146462296,False,1.0
2014-04-06 14:12:00,MN17,Manhattan,3.48,25.42566683194086,True,1.0
2014-04-23 07:03:00,QN98,Queens,2.68,31.224664692766364,True,3.0
2014-04-19 19:15:00,BK69,Brooklyn,4.52,21.57448027774576,True,1.0
2014-04-14 22:45:00,QN98,Queens,4.48,36.978597352651924,False,1.0
2014-04-18 17:56:00,MN12,Manhattan,4.56,25.467000310698438,True,1.0
2014-04-14 16:40:00,MN17,Manhattan,3.17,41.91482891877154,True,1.0
2014-04-12 23:06:00,MN17,Manhattan,4.24,43.1434569666802,True,2.0
2014-04-23 16:49:00,MN13,Manhattan,3.83,24.31846102396477,True,1.0
2014-04-15 05:59:00,QN31,Queens,2.29,46.65619328733844,False,1.0
2014-04-02 10:41:00,BK90,Brooklyn,2.71,48.55341492164655,False,1.0
2014-04-02 13:41:00,MN99,Manhattan,1.62,45.42008097250872,False,1.0
2014-04-12 20:27:00,MN21,Manhattan,3.73,56.03488511412098,True,2.0
2014-04-25 16:38:00,MN13,Manhattan,1.11,43.15819517974829,False,1.0
2014-04-25 21:23:00,BK38,Brooklyn,2.89,58.52919803516426,False,1.0
2014-04-04 19:33:00,MN17,Manhattan,4.93,40.23380003965954,True,1.0
2014-04-30 22:56:00,MN17,Manhattan,4.86,46.35640186375704,False,1.0
2014-04-10 18:22:00,BK38,Brooklyn,1.34,38.29897710925746,False,2.0
2014-04-20 11:45:00,MN31,Manhattan,2.45,42.198768823285164,True,1.0
2014-04-06 23:40:00,BK73,Brooklyn,2.94,19.520427241189495,True,1.0
2014-04-09 18:49:00,MN17,Manhattan,4.97,31.543535151049927,False,1.0
2014-04-01 12:51:00,MN40,Manhattan,1.75,36.318866998695306,True,1.0
2014-04-07 09:09:00,MN32,Manhattan,2.47,46.13788369645692,True,3.0
2014-04-30 19:48:00,MN19,Manhattan,4.42,39.61853598782314,True,1.0
2014-04-21 10:36:00,BK37,Brooklyn,3.15,43.87021708753938,False,6.0
2014-04-17 11:37:00,MN13,Manhattan,1.61,38.02195452289332,True,1.0
2014-04-19 19:00:00,MN99,Manhattan,4.79,35.08348308262599,True,2.0
2014-04-16 08:44:00,MN17,Manhattan,3.01,44.35279410520902,True,1.0
2014-04-01 08:20:00,MN13,Manhattan,1.23,46.46339349837925,True,2.0
2014-04-30 07:50:00,MN40,Manhattan,1.39,45.96950038076996,True,4.0
2014-04-19 17:13:00,MN40,Manhattan,1.32,44.301371469919914,False,1.0
2014-04-19 14:01:00,BK33,Brooklyn,1.91,44.54551833886171,True,1.0
2014-04-24 17:33:00,MN17,Manhattan,2.81,39.29860083753271,True,1.0
2014-04-30 08:42:00,MN17,Manhattan,1.96,45.81493038945197,True,1.0
2014-04-24 20:58:00,MN17,Manhattan,2.77,32.98905600481442,True,1.0
2014-04-30 18:45:00,MN17,Manhattan,2.74,38.515103856201264,True,1.0
2014-04-11 14:31:00,MN19,Manhattan,3.05,42.355432671814285,True,2.0
2014-04-25 13:30:00,QN98,Queens,2.51,48.55003829396152,True,2.0
2014-04-24 10:51:00,MN15,Manhattan,2.26,33.13780678253262,True,3.0
2014-04-13 13:20:00,MN17,Manhattan,4.82,35.392504941314776,False,1.0
2014-04-15 18:47:00,MN13,Manhattan,1.93,54.7461929459504,False,1.0
2014-04-04 20:20:00,MN17,Manhattan,2.63,41.269369637459405,False,1.0
2014-04-25 21:12:00,MN14,Manhattan,1.31,41.38495742538113,False,1.0
2014-04-12 15:09:00,QN49,Queens,2.69,40.43541804829009,True,4.0
2014-04-23 10:02:00,MN40,Manhattan,3.67,39.37494425524227,False,1.0
2014-04-24 16:32:00,MN17,Manhattan,1.99,32.88217794360583,True,5.0
2014-04-25 20:39:00,MN13,Manhattan,4.2,44.571376693516925,True,1.0
2014-04-28 20:44:00,MN32,Manhattan,1.7,32.57205978895558,False,2.0
2014-04-04 19:42:00,MN31,Manhattan,1.06,31.5244972378463,True,1.0
2014-04-23 23:05:00,MN13,Manhattan,2.86,35.35906630984421,False,2.0
2014-04-23 19:46:00,MN17,Manhattan,1.73,34.21262742728612,True,3.0
2014-04-21 06:21:00,MN19,Manhattan,4.65,39.79242945877647,False,1.0
2014-04-29 16:46:00,MN40,Manhattan,2.83,46.90173974158073,True,3.0
2014-04-20 14:33:00,QN71,Queens,4.38,32.27565713680492,False,3.0
2014-04-26 22:55:00,QN23,Queens,4.36,35.42974200144791,False,1.0
2014-04-07 08:09:00,MN40,Manhattan,1.21,39.27650557726765,True,1.0
2014-04-15 20:09:00,MN19,Manhattan,2.87,37.65924048699379,True,1.0
2014-04-06 05:16:00,MN31,Manhattan,4.66,39.94342526944965,True,1.0
2014-04-19 00:01:00,MN21,Manhattan,1.6,50.11614405031478,False,2.0
2014-04-19 20:14:00,BK90,Brooklyn,2.14,39.339830375404574,False,1.0
2014-04-09 18:53:00,BK73,Brooklyn,1.58,31.249745777324726,True,1.0
2014-04-07 19:06:00,MN17,Manhattan,4.51,36.836443454409945,True,1.0
2014-04-01 16:54:00,MN17,Manhattan,3.81,29.021329452605656,True,1.0
2014-04-22 04:21:00,MN25,Manhattan,3.7,26.20782397756379,True,1.0
2014-04-17 17:29:00,MN13,Manhattan,4.73,43.79189047546611,False,1.0
2014-04-19 18:32:00,MN14,Manhattan,1.65,39.99765079907753,False,1.0
2014-04-23 13:33:00,MN17,Manhattan,1.76,32.8397615617758,True,1.0
2014-04-12 23:48:00,MN17,Manhattan,2.57,44.58453109594242,True,1.0
2014-04-30 23:51:00,BK33,Brooklyn,3.0,43.81474274304617,True,1.0
2014-04-04 18:26:00,MN19,Manhattan,1.26,31.85739502168,False,1.0
2014-04-08 16:27:00,MN40,Manhattan,3.59,40.946487935032614,False,1.0
2014-04-29 11:18:00,MN19,Manhattan,2.37,40.3119710011053,True,1.0
2014-04-30 17:40:00,BK76,Brooklyn,1.78,41.11636713758592,False,4.0
2014-04-11 09:42:00,MN20,Manhattan,1.91,29.807033305564353,False,1.0
2014-04-28 10:55:00,BK99,Brooklyn,1.84,35.809737292303325,True,1.0
2014-04-19 18:24:00,MN14,Manhattan,2.18,43.468511878168705,True,1.0
2014-04-12 16:50:00,BK73,Brooklyn,4.5,19.009061765958638,True,3.0
2014-04-16 13:35:00,MN13,Manhattan,3.08,42.95629138258616,True,1.0
2014-04-24 21:53:00,MN15,Manhattan,2.44,50.33170231025582,False,1.0
2014-04-23 20:40:00,MN17,Manhattan,4.08,40.13789336855072,False,1.0
2014-04-14 20:11:00,MN21,Manhattan,1.49,37.52129499548144,True,1.0
2014-04-05 16:05:00,MN21,Manhattan,4.92,44.77722210226289,True,1.0
2014-04-08 17:37:00,MN17,Manhattan,1.77,33.63724186898478,False,2.0
2014-04-29 21:01:00,QN98,Queens,2.44,58.10390466271849,False,3.0
2014-04-02 21:20:00,MN13,Manhattan,4.14,59.18930340521823,False,1.0
2014-04-14 14:40:00,MN31,Manhattan,1.65,21.332078786370502,False,2.0
2014-04-23 18:10:00,MN20,Manhattan,4.07,29.51745309707264,False,1.0
2014-04-18 04:28:00,BK37,Brooklyn,1.61,30.5215768259996,False,1.0
2014-04-26 18:34:00,BK76,Brooklyn,2.93,43.05033833193623,False,1.0
2014-04-02 15:13:00,MN19,Manhattan,2.98,52.25627089654913,False,2.0
2014-04-28 17:24:00,MN13,Manhattan,2.06,53.95787518031496,False,1.0
2014-04-12 23:59:00,BK42,Brooklyn,4.19,42.2203806324832,False,1.0
2014-04-09 03:41:00,MN14,Manhattan,3.57,30.308322750578796,True,1.0
2014-04-25 21:43:00,MN13,Manhattan,1.54,38.18731255368335,False,2.0
2014-04-29 18:01:00,MN13,Manhattan,1.35,33.406080350982364,False,2.0
2014-04-11 07:04:00,MN14,Manhattan,3.33,38.3632055832896,True,1.0
2014-04-05 19:25:00,MN40,Manhattan,4.19,39.54360780451502,False,1.0
2014-04-16 19:02:00,BK73,Brooklyn,1.74,58.5012706783297,False,2.0
2014-04-06 12:29:00,MN13,Manhattan,2.02,28.089942962686237,False,1.0
2014-04-11 19:39:00,QN98,Queens,2.41,53.20909159012384,False,2.0
2014-04-30 16:47:00,MN13,Manhattan,1.72,25.783204115180087,True,1.0
2014-04-27 15:27:00,MN17,Manhattan,2.45,36.24506545566972,False,1.0
2014-04-18 13:21:00,MN19,Manhattan,1.87,28.733376355428796,True,1.0
2014-04-09 21:39:00,BK68,Brooklyn,3.82,39.68679801307834,False,1.0
2014-04-28 17:47:00,MN14,Manhattan,4.9,35.152755325606485,True,2.0
2014-04-30 11:21:00,MN13,Manhattan,4.05,27.93981354039675,False,1.0
2014-04-30 16:09:00,MN17,Manhattan,4.75,27.443990543500526,False,1.0
2014-04-06 12:33:00,MN17,Manhattan,3.38,61.787508947103,False,1.0
2014-04-19 16:32:00,MN13,Manhattan,2.27,49.056197086287874,False,1.0
2014-04-05 23:10:00,MN13,Manhattan,3.23,30.484978349166237,False,3.0
2014-04-29 19:35:00,MN17,Manhattan,3.72,25.507076999659365,False,4.0
2014-04-11 20:56:00,MN25,Manhattan,2.25,30.560872277977865,False,1.0
2014-04-28 06:09:00,MN13,Manhattan,2.49,60.517434002520886,False,1.0
2014-04-26 16:02:00,BK90,Brooklyn,1.02,48.267833552045765,False,1.0
2014-04-26 15:42:00,MN17,Manhattan,3.28,21.83767076042544,True,1.0
2014-04-25 22:51:00,MN17,Manhattan,2.78,35.19369330056789,False,1.0
2014-04-04 08:46:00,MN17,Manhattan,2.67,44.111600918635155,False,1.0
2014-04-22 06:30:00,MN12,Manhattan,4.22,59.452211849232384,False,1.0
2014-04-24 17:38:00,MN21,Manhattan,4.31,35.003360238302605,False,2.0
2014-04-18 17:02:00,MN13,Manhattan,2.71,55.92270992359903,True,1.0
2014-04-13 16:53:00,QN98,Queens,2.39,42.616464664269024,False,2.0
2014-04-11 14:31:00,MN13,Manhattan,1.19,47.25778918519772,True,1.0
2014-04-26 18:49:00,MN13,Manhattan,2.63,42.0333484199206,True,2.0
2014-04-04 12:01:00,MN32,Manhattan,4.65,40.59853290136028,False,5.0
2014-04-04 21:13:00,MN20,Manhattan,2.76,36.66822481963587,True,1.0
2014-04-27 02:53:00,BK77,Brooklyn,3.59,39.666459039514606,True,1.0
2014-04-12 22:05:00,BK42,Brooklyn,3.91,34.05847416381155,True,1.0
2014-04-17 15:48:00,MN40,Manhattan,2.35,32.99412206105787,True,1.0
2014-04-25 15:32:00,MN17,Manhattan,3.11,49.759873911298556,False,1.0
2014-04-03 00:31:00,MN12,Manhattan,4.62,40.30760320667196,False,1.0
2014-04-02 21:36:00,MN32,Manhattan,4.28,50.18493654175881,False,1.0
2014-04-04 07:20:00,BK38,Brooklyn,1.44,29.133388782254226,True,2.0
2014-04-11 22:15:00,MN13,Manhattan,2.02,18.20665411935888,False,1.0
2014-04-22 18:35:00,MN31,Manhattan,3.39,41.127639268819834,True,1.0
2014-04-27 15:55:00,MN14,Manhattan,1.76,33.80039437603048,False,2.0
2014-04-03 18:59:00,MN40,Manhattan,2.43,26.27493665724777,False,3.0
2014-04-12 18:42:00,QN98,Queens,3.87,39.901303213734906,True,1.0
2014-04-08 19:01:00,MN14,Manhattan,2.46,29.661520481376648,False,1.0
2014-04-10 20:33:00,MN17,Manhattan,4.79,23.581068960893653,False,1.0
2014-04-03 20:52:00,MN13,Manhattan,3.37,45.5201740423157,True,2.0
2014-04-29 19:00:00,QN68,Queens,1.68,35.63948085219771,True,1.0
2014-04-22 16:41:00,BK09,Brooklyn,3.48,53.70910944274146,True,2.0
2014-04-10 23:48:00,BK61,Brooklyn,1.33,44.60096225788163,False,1.0
2014-04-19 09:48:00,MN17,Manhattan,4.39,33.14782113169896,True,3.0
2014-04-29 11:56:00,BK61,Brooklyn,2.83,69.79769029634568,False,1.0
